MatchId,Venue,Player.Name,Rating,PassAccuracy
blackburnwolverhamptonwanderers,Home,Paul Robinson,6,39
blackburnwolverhamptonwanderers,Home,Míchel Salgado,6,76
blackburnwolverhamptonwanderers,Home,Junior Hoilett,6,67
blackburnwolverhamptonwanderers,Home,Martin Olsson,6,57
blackburnwolverhamptonwanderers,Home,Steven N'Zonzi,6,66
blackburnwolverhamptonwanderers,Home,David Dunn,7,79
blackburnwolverhamptonwanderers,Home,Brett Emerton,6,70
blackburnwolverhamptonwanderers,Home,Grant Hanley,6,54
blackburnwolverhamptonwanderers,Home,Jason Roberts,6,75
blackburnwolverhamptonwanderers,Home,Mauro Formica,7,84
blackburnwolverhamptonwanderers,Home,Morten Gamst Pedersen,7,55
blackburnwolverhamptonwanderers,Home,Rubén Rochina,6,80
blackburnwolverhamptonwanderers,Home,Nick Blackman,5,66
blackburnwolverhamptonwanderers,Home,David Goodwillie,6,85
blackburnwolverhamptonwanderers,Home,Bruno Ribeiro,null,0
blackburnwolverhamptonwanderers,Home,Mark Bunn,null,0
blackburnwolverhamptonwanderers,Home,Myles Anderson,null,0
blackburnwolverhamptonwanderers,Home,Adam Henley,null,0
blackburnwolverhamptonwanderers,Away,Wayne Hennessey,6,55
blackburnwolverhamptonwanderers,Away,Richard Stearman,6,66
blackburnwolverhamptonwanderers,Away,Stephen Ward,7,79
blackburnwolverhamptonwanderers,Away,Matthew Jarvis,7,76
blackburnwolverhamptonwanderers,Away,Roger Johnson,7,54
blackburnwolverhamptonwanderers,Away,Jamie O'Hara,6,78
blackburnwolverhamptonwanderers,Away,Karl Henry,6,81
blackburnwolverhamptonwanderers,Away,Christophe Berra,6,52
blackburnwolverhamptonwanderers,Away,Steven Fletcher,7,73
blackburnwolverhamptonwanderers,Away,Stephen Hunt,7,80
blackburnwolverhamptonwanderers,Away,Kevin Doyle,6,71
blackburnwolverhamptonwanderers,Away,Stefan Maierhofer,5,100
blackburnwolverhamptonwanderers,Away,George Elokobi,6,66
blackburnwolverhamptonwanderers,Away,Kevin Foley,6,73
blackburnwolverhamptonwanderers,Away,Dorus de Vries,null,0
blackburnwolverhamptonwanderers,Away,Nenad Milijas,null,0
blackburnwolverhamptonwanderers,Away,Adam Hammill,null,0
blackburnwolverhamptonwanderers,Away,Sylvan Ebanks-Blake,null,0
fulhamastonvilla,Home,Mark Schwarzer,7,63
fulhamastonvilla,Home,Aaron Hughes,6,70
fulhamastonvilla,Home,Damien Duff,6,87
fulhamastonvilla,Home,John Arne Riise,6,69
fulhamastonvilla,Home,Philippe Senderos,6,84
fulhamastonvilla,Home,Dickson Etuhu,6,69
fulhamastonvilla,Home,Brede Hangeland,7,80
fulhamastonvilla,Home,Danny Murphy,7,80
fulhamastonvilla,Home,Bobby Zamora,6,59
fulhamastonvilla,Home,Clint Dempsey,7,77
fulhamastonvilla,Home,Andrew Johnson,6,90
fulhamastonvilla,Home,Mousa Dembélé,6,55
fulhamastonvilla,Home,Stephen Kelly,null,0
fulhamastonvilla,Home,Pajtim Kasami,null,0
fulhamastonvilla,Home,Matthew Briggs,null,0
fulhamastonvilla,Home,Steve Sidwell,null,0
fulhamastonvilla,Home,Neil Etheridge,null,0
fulhamastonvilla,Home,Chris Baird,null,0
fulhamastonvilla,Away,Shay Given,7,54
fulhamastonvilla,Away,Luke Young,6,87
fulhamastonvilla,Away,Charles N'Zogbia,6,75
fulhamastonvilla,Away,Stephen Warnock,7,82
fulhamastonvilla,Away,James Collins,7,66
fulhamastonvilla,Away,Stilian Petrov,7,81
fulhamastonvilla,Away,Richard Dunne,7,75
fulhamastonvilla,Away,Fabian Delph,7,90
fulhamastonvilla,Away,Darren Bent,6,68
fulhamastonvilla,Away,Gabriel Agbonlahor,6,73
fulhamastonvilla,Away,Emile Heskey,6,57
fulhamastonvilla,Away,Ciaran Clark,6,100
fulhamastonvilla,Away,Marc Albrighton,6,100
fulhamastonvilla,Away,Jean Makoun,null,0
fulhamastonvilla,Away,Stephen Ireland,null,0
fulhamastonvilla,Away,Brad Guzan,null,0
fulhamastonvilla,Away,Nathan Delfouneso,null,0
fulhamastonvilla,Away,Barry Bannan,null,0
liverpoolsunderland,Home,José Reina,6,71
liverpoolsunderland,Home,Jon Flanagan,6,78
liverpoolsunderland,Home,José Enrique,7,73
liverpoolsunderland,Home,Jordan Henderson,5,87
liverpoolsunderland,Home,Jamie Carragher,6,78
liverpoolsunderland,Home,Lucas Leiva,7,76
liverpoolsunderland,Home,Daniel Agger,6,83
liverpoolsunderland,Home,Charlie Adam,7,75
liverpoolsunderland,Home,Luis Suárez,7,76
liverpoolsunderland,Home,Andy Carroll,7,65
liverpoolsunderland,Home,Stewart Downing,7,80
liverpoolsunderland,Home,Dirk Kuyt,6,66
liverpoolsunderland,Home,Raul Meireles,6,77
liverpoolsunderland,Home,Doni,null,0
liverpoolsunderland,Home,David Ngog,null,0
liverpoolsunderland,Home,Jay Spearing,null,0
liverpoolsunderland,Home,Martin Kelly,null,0
liverpoolsunderland,Home,Jack Robinson,null,0
liverpoolsunderland,Away,Simon Mignolet,6,36
liverpoolsunderland,Away,Phil Bardsley,6,75
liverpoolsunderland,Away,Ahmed Elmohamady,6,75
liverpoolsunderland,Away,Kieran Richardson,5,64
liverpoolsunderland,Away,Wes Brown,7,83
liverpoolsunderland,Away,Jack Colback,6,87
liverpoolsunderland,Away,Stéphane Sessegnon,6,74
liverpoolsunderland,Away,Sebastian Larsson,7,90
liverpoolsunderland,Away,Anton Ferdinand,6,100
liverpoolsunderland,Away,Asamoah Gyan,6,73
liverpoolsunderland,Away,Lee Cattermole,7,86
liverpoolsunderland,Away,David Vaughan,6,100
liverpoolsunderland,Away,Dong-Won Ji,6,58
liverpoolsunderland,Away,Keiren Westwood,null,0
liverpoolsunderland,Away,Connor Wickham,null,0
liverpoolsunderland,Away,Craig Gardner,null,0
liverpoolsunderland,Away,Titus Bramble,null,0
liverpoolsunderland,Away,Louis Laing,null,0
wigannorwich,Home,Ali Al Habsi,5,67
wigannorwich,Home,Emmerson Boyce,7,68
wigannorwich,Home,Maynor Figueroa,7,79
wigannorwich,Home,Jordi Gómez,6,90
wigannorwich,Home,Gary Caldwell,7,74
wigannorwich,Home,Ben Watson,8,82
wigannorwich,Home,James McCarthy,6,92
wigannorwich,Home,Victor Moses,7,76
wigannorwich,Home,Adrián López,6,77
wigannorwich,Home,Franco Di Santo,6,70
wigannorwich,Home,Mohamed Diamé,7,96
wigannorwich,Home,Hugo Rodallega,6,90
wigannorwich,Home,Conor Sammon,6,75
wigannorwich,Home,Ronnie Stam,6,100
wigannorwich,Home,Hendry Thomas,null,0
wigannorwich,Home,David Jones,null,0
wigannorwich,Home,Mike Pollitt,null,0
wigannorwich,Home,James McArthur,null,0
wigannorwich,Away,John Ruddy,7,71
wigannorwich,Away,Russell Martin,6,66
wigannorwich,Away,David Fox,6,83
wigannorwich,Away,Marc Tierney,6,82
wigannorwich,Away,Ritchie de Laet,6,79
wigannorwich,Away,Zak Whitbread,6,86
wigannorwich,Away,Steve Morison,6,76
wigannorwich,Away,Andrew Crofts,6,63
wigannorwich,Away,Andrew Surman,6,78
wigannorwich,Away,Wes Hoolahan,7,82
wigannorwich,Away,Grant Holt,5,60
wigannorwich,Away,Anthony Pilkington,6,100
wigannorwich,Away,Leon Barnett,6,57
wigannorwich,Away,Elliott Bennett,6,0
wigannorwich,Away,Simeon Jackson,null,0
wigannorwich,Away,Bradley Johnson,null,0
wigannorwich,Away,Declan Rudd,null,0
wigannorwich,Away,Kyle Naughton,null,0
queensparkrangersbolton,Home,Paddy Kenny,5,36
queensparkrangersbolton,Home,Kieron Dye,6,0
queensparkrangersbolton,Home,Clint Hill,4,66
queensparkrangersbolton,Home,Shaun Derry,6,63
queensparkrangersbolton,Home,Fitz Hall,6,66
queensparkrangersbolton,Home,Jay Bothroyd,6,66
queensparkrangersbolton,Home,Danny Gabbidon,6,47
queensparkrangersbolton,Home,Alejandro Faurlin,6,78
queensparkrangersbolton,Home,Tommy Smith,6,65
queensparkrangersbolton,Home,DJ Campbell,5,65
queensparkrangersbolton,Home,Adel Taarabt,6,81
queensparkrangersbolton,Home,Ákos Buzsáky,6,85
queensparkrangersbolton,Home,Heidar Helguson,6,87
queensparkrangersbolton,Home,Bradley Or,5,63
queensparkrangersbolton,Home,Patrick Agyemang,null,0
queensparkrangersbolton,Home,Brian Murphy,null,0
queensparkrangersbolton,Home,Hogan Ephraim,null,0
queensparkrangersbolton,Home,Matthew Connolly,null,0
queensparkrangersbolton,Away,Jussi Jääskeläinen,7,31
queensparkrangersbolton,Away,Grétar Steinsson,7,74
queensparkrangersbolton,Away,Chris Eagles,7,71
queensparkrangersbolton,Away,Paul Robinson,7,77
queensparkrangersbolton,Away,Gary Cahill,9,71
queensparkrangersbolton,Away,Fabrice Muamba,8,75
queensparkrangersbolton,Away,Zat Knight,7,44
queensparkrangersbolton,Away,Nigel Reo-Coker,7,78
queensparkrangersbolton,Away,Ivan Klasnic,9,61
queensparkrangersbolton,Away,Martin Petrov,7,78
queensparkrangersbolton,Away,Kevin Davies,7,57
queensparkrangersbolton,Away,Mark Davies,6,92
queensparkrangersbolton,Away,Robbie Blake,6,77
queensparkrangersbolton,Away,Darren Pratley,6,100
queensparkrangersbolton,Away,Adam Bogdan,null,0
queensparkrangersbolton,Away,Ricardo Gardner,null,0
queensparkrangersbolton,Away,Marcos Alonso,null,0
queensparkrangersbolton,Away,David Wheater,null,0
newcastleunitedarsenal,Home,Tim Krul,7,48
newcastleunitedarsenal,Home,Danny Simpson,7,62
newcastleunitedarsenal,Home,Joey Barton,6,73
newcastleunitedarsenal,Home,Ryan Taylor,7,74
newcastleunitedarsenal,Home,Steven Taylor,7,85
newcastleunitedarsenal,Home,Yohan Cabaye,7,68
newcastleunitedarsenal,Home,Fabricio Coloccini,7,78
newcastleunitedarsenal,Home,Cheick Tioté,6,64
newcastleunitedarsenal,Home,Shola Ameobi,6,64
newcastleunitedarsenal,Home,Jonás Gutiérrez,6,78
newcastleunitedarsenal,Home,Demba Ba,6,66
newcastleunitedarsenal,Home,Peter Løvenkrands,6,100
newcastleunitedarsenal,Home,Gabriel Obertan,6,70
newcastleunitedarsenal,Home,Leon Best,6,40
newcastleunitedarsenal,Home,Dan Gosling,null,0
newcastleunitedarsenal,Home,Mike Williamson,null,0
newcastleunitedarsenal,Home,Fraser Forster,null,0
newcastleunitedarsenal,Home,Sammy Ameobi,null,0
newcastleunitedarsenal,Away,Wojciech Szczesny,6,56
newcastleunitedarsenal,Away,Bacary Sagna,7,89
newcastleunitedarsenal,Away,Tomas Rosicky,7,88
newcastleunitedarsenal,Away,Kieran Gibbs,6,86
newcastleunitedarsenal,Away,Laurent Koscielny,7,84
newcastleunitedarsenal,Away,Thomas Vermaelen,7,86
newcastleunitedarsenal,Away,Gervinho,6,78
newcastleunitedarsenal,Away,Alexandre Song,7,92
newcastleunitedarsenal,Away,Andrey Arshavin,6,59
newcastleunitedarsenal,Away,Robin van Persie,6,70
newcastleunitedarsenal,Away,Aaron Ramsey,6,85
newcastleunitedarsenal,Away,Emmanuel Frimpong,6,75
newcastleunitedarsenal,Away,Johan Djourou,6,100
newcastleunitedarsenal,Away,Theo Walcott,6,50
newcastleunitedarsenal,Away,Marouane Chamakh,null,0
newcastleunitedarsenal,Away,Lukasz Fabianski,null,0
newcastleunitedarsenal,Away,Alex Oxlade-Chamberlain,null,0
newcastleunitedarsenal,Away,Carl Jenkinson,null,0
stokechelsea,Home,Asmir Begovic,8,50
stokechelsea,Home,Robert Huth,7,68
stokechelsea,Home,Marc Wilson,7,52
stokechelsea,Home,Jermaine Pennant,6,50
stokechelsea,Home,Ryan Shawcross,7,44
stokechelsea,Home,Rory Delap,6,71
stokechelsea,Home,Glenn Whelan,7,68
stokechelsea,Home,Jonathan Woodgate,7,45
stokechelsea,Home,Kenwyne Jones,6,52
stokechelsea,Home,Jonathan Walters,6,47
stokechelsea,Home,Matthew Etherington,6,75
stokechelsea,Home,Ryan Shotton,6,100
stokechelsea,Home,Dean Whitehead,6,100
stokechelsea,Home,Danny Pugh,6,0
stokechelsea,Home,Thomas Sørensen,null,0
stokechelsea,Home,Salif Diao,null,0
stokechelsea,Home,Andy Wilkinson,null,0
stokechelsea,Home,Danny Collins,null,0
stokechelsea,Away,Petr Cech,7,51
stokechelsea,Away,José Bosingwa,7,80
stokechelsea,Away,Ramires,7,79
stokechelsea,Away,Ashley Cole,7,82
stokechelsea,Away,Alex,7,82
stokechelsea,Away,John Obi Mikel,7,87
stokechelsea,Away,Frank Lampard,6,87
stokechelsea,Away,John Terry,7,80
stokechelsea,Away,Fernando Torres,7,75
stokechelsea,Away,Salomon Kalou,6,66
stokechelsea,Away,Florent Malouda,6,80
stokechelsea,Away,Nicolas Anelka,6,77
stokechelsea,Away,Yossi Benayoun,6,0
stokechelsea,Away,Didier Drogba,6,75
stokechelsea,Away,Henrique Hilario,null,0
stokechelsea,Away,Paulo Ferreira,null,0
stokechelsea,Away,Branislav Ivanovic,null,0
stokechelsea,Away,Josh McEachran,null,0
westbromwichalbionmanchesterunited,Home,Ben Foster,6,53
westbromwichalbionmanchesterunited,Home,Steven Reid,5,75
westbromwichalbionmanchesterunited,Home,Nicky Shorey,6,75
westbromwichalbionmanchesterunited,Home,Chris Brunt,7,67
westbromwichalbionmanchesterunited,Home,Gabriel Tamas,6,78
westbromwichalbionmanchesterunited,Home,Paul Scharner,6,91
westbromwichalbionmanchesterunited,Home,Youssouf Mulumbu,7,95
westbromwichalbionmanchesterunited,Home,Jonas Olsson,6,76
westbromwichalbionmanchesterunited,Home,Shane Long,7,72
westbromwichalbionmanchesterunited,Home,Somen Tchoyi,5,79
westbromwichalbionmanchesterunited,Home,James Morrison,6,86
westbromwichalbionmanchesterunited,Home,Gonzalo Jara,6,100
westbromwichalbionmanchesterunited,Home,Simon Cox,6,100
westbromwichalbionmanchesterunited,Home,Marc-Antoine Fortuné,null,0
westbromwichalbionmanchesterunited,Home,Marton Fülöp,null,0
westbromwichalbionmanchesterunited,Home,George Thorne,null,0
westbromwichalbionmanchesterunited,Home,Craig Dawson,null,0
westbromwichalbionmanchesterunited,Home,Graham Dorrans,null,0
westbromwichalbionmanchesterunited,Away,David de Gea,5,38
westbromwichalbionmanchesterunited,Away,Chris Smalling,6,87
westbromwichalbionmanchesterunited,Away,Fabio,7,92
westbromwichalbionmanchesterunited,Away,Nani,6,73
westbromwichalbionmanchesterunited,Away,Rio Ferdinand,6,94
westbromwichalbionmanchesterunited,Away,Tom Cleverley,6,91
westbromwichalbionmanchesterunited,Away,Anderson,7,96
westbromwichalbionmanchesterunited,Away,Nemanja Vidic,7,77
westbromwichalbionmanchesterunited,Away,Danny Welbeck,6,68
westbromwichalbionmanchesterunited,Away,Ashley Young,6,86
westbromwichalbionmanchesterunited,Away,Wayne Rooney,7,86
westbromwichalbionmanchesterunited,Away,Dimitar Berbatov,6,85
westbromwichalbionmanchesterunited,Away,Phil Jones,6,92
westbromwichalbionmanchesterunited,Away,Jonny Evans,6,100
westbromwichalbionmanchesterunited,Away,Anders Lindegaard,null,0
westbromwichalbionmanchesterunited,Away,Michael Carrick,null,0
westbromwichalbionmanchesterunited,Away,Ryan Giggs,null,0
westbromwichalbionmanchesterunited,Away,Park Ji-Sung,null,0
manchestercityswansea,Home,Joe Hart,7,57
manchestercityswansea,Home,Micah Richards,8,70
manchestercityswansea,Home,Gaël Clichy,7,70
manchestercityswansea,Home,Yaya Touré,8,87
manchestercityswansea,Home,Vincent Kompany,7,83
manchestercityswansea,Home,Nigel de Jong,6,84
manchestercityswansea,Home,Gareth Barry,7,86
manchestercityswansea,Home,Joleon Lescott,6,75
manchestercityswansea,Home,Edin Dzeko,8,65
manchestercityswansea,Home,David Silva,8,91
manchestercityswansea,Home,Adam Johnson,7,89
manchestercityswansea,Home,Sergio Agüero,9,77
manchestercityswansea,Home,Stefan Savic,6,75
manchestercityswansea,Home,James Milner,6,87
manchestercityswansea,Home,Pablo Zabaleta,null,0
manchestercityswansea,Home,Mario Balotelli,null,0
manchestercityswansea,Home,Aleksandar Kolarov,null,0
manchestercityswansea,Home,Stuart Taylor,null,0
manchestercityswansea,Away,Michel Vorm,7,54
manchestercityswansea,Away,Angel Rangel,6,85
manchestercityswansea,Away,Nathan Dyer,7,85
manchestercityswansea,Away,Alan Tate,6,94
manchestercityswansea,Away,Steven Caulker,6,76
manchestercityswansea,Away,Kemy Agustien,5,87
manchestercityswansea,Away,Scott Sinclair,6,78
manchestercityswansea,Away,Stephen Dobbie,5,69
manchestercityswansea,Away,Ashley Williams,4,85
manchestercityswansea,Away,Danny Graham,6,82
manchestercityswansea,Away,Leon Britton,6,92
manchestercityswansea,Away,Wayne Routledge,5,100
manchestercityswansea,Away,Leroy Lita,5,100
manchestercityswansea,Away,Joe Allen,6,92
manchestercityswansea,Away,José Moreira,null,0
manchestercityswansea,Away,Andrea Orlandi,null,0
manchestercityswansea,Away,Mark Gower,null,0
manchestercityswansea,Away,Luke Moore,null,0
sunderlandnewcastleunited,Home,Simon Mignolet,6,48
sunderlandnewcastleunited,Home,Phil Bardsley,5,62
sunderlandnewcastleunited,Home,Ahmed Elmohamady,6,44
sunderlandnewcastleunited,Home,Kieran Richardson,6,75
sunderlandnewcastleunited,Home,Anton Ferdinand,6,84
sunderlandnewcastleunited,Home,Lee Cattermole,6,76
sunderlandnewcastleunited,Home,Stéphane Sessegnon,7,85
sunderlandnewcastleunited,Home,Sebastian Larsson,7,77
sunderlandnewcastleunited,Home,Wes Brown,6,65
sunderlandnewcastleunited,Home,Asamoah Gyan,6,87
sunderlandnewcastleunited,Home,Jack Colback,6,82
sunderlandnewcastleunited,Home,Connor Wickham,6,50
sunderlandnewcastleunited,Home,Craig Gardner,6,50
sunderlandnewcastleunited,Home,Dong-Won Ji,6,83
sunderlandnewcastleunited,Home,Keiren Westwood,null,0
sunderlandnewcastleunited,Home,Titus Bramble,null,0
sunderlandnewcastleunited,Home,Louis Laing,null,0
sunderlandnewcastleunited,Home,David Vaughan,null,0
sunderlandnewcastleunited,Away,Tim Krul,7,40
sunderlandnewcastleunited,Away,Danny Simpson,6,57
sunderlandnewcastleunited,Away,Gabriel Obertan,6,86
sunderlandnewcastleunited,Away,Ryan Taylor,8,73
sunderlandnewcastleunited,Away,Steven Taylor,6,70
sunderlandnewcastleunited,Away,Joey Barton,6,62
sunderlandnewcastleunited,Away,Fabricio Coloccini,7,71
sunderlandnewcastleunited,Away,Jonás Gutiérrez,6,64
sunderlandnewcastleunited,Away,Yohan Cabaye,7,60
sunderlandnewcastleunited,Away,Shola Ameobi,7,45
sunderlandnewcastleunited,Away,Cheick Tioté,7,65
sunderlandnewcastleunited,Away,Dan Gosling,6,33
sunderlandnewcastleunited,Away,Mike Williamson,6,100
sunderlandnewcastleunited,Away,Peter Løvenkrands,null,0
sunderlandnewcastleunited,Away,Sylvain Marveaux,null,0
sunderlandnewcastleunited,Away,Leon Best,null,0
sunderlandnewcastleunited,Away,Demba Ba,null,0
sunderlandnewcastleunited,Away,Steve Harper,null,0
arsenalliverpool,Home,Wojciech Szczesny,7,70
arsenalliverpool,Home,Carl Jenkinson,5,82
arsenalliverpool,Home,Bacary Sagna,7,82
arsenalliverpool,Home,Aaron Ramsey,5,90
arsenalliverpool,Home,Laurent Koscielny,6,62
arsenalliverpool,Home,Thomas Vermaelen,7,88
arsenalliverpool,Home,Theo Walcott,5,86
arsenalliverpool,Home,Emmanuel Frimpong,7,82
arsenalliverpool,Home,Andrey Arshavin,6,63
arsenalliverpool,Home,Robin van Persie,6,63
arsenalliverpool,Home,Samir Nasri,6,88
arsenalliverpool,Home,Nicklas Bendtner,5,77
arsenalliverpool,Home,Ignasi Miquel,6,83
arsenalliverpool,Home,Henri Lansbury,5,90
arsenalliverpool,Home,Ryo Miyaichi,null,0
arsenalliverpool,Home,Marouane Chamakh,null,0
arsenalliverpool,Home,Lukasz Fabianski,null,0
arsenalliverpool,Home,Alex Oxlade-Chamberlain,null,0
arsenalliverpool,Away,José Reina,7,75
arsenalliverpool,Away,Martin Kelly,7,77
arsenalliverpool,Away,Dirk Kuyt,6,70
arsenalliverpool,Away,José Enrique,7,67
arsenalliverpool,Away,Jamie Carragher,6,80
arsenalliverpool,Away,Lucas Leiva,8,86
arsenalliverpool,Away,Daniel Agger,7,87
arsenalliverpool,Away,Jordan Henderson,6,89
arsenalliverpool,Away,Stewart Downing,6,83
arsenalliverpool,Away,Andy Carroll,6,76
arsenalliverpool,Away,Charlie Adam,8,80
arsenalliverpool,Away,Raul Meireles,7,90
arsenalliverpool,Away,Luis Suárez,6,91
arsenalliverpool,Away,Maxi Rodríguez,null,0
arsenalliverpool,Away,Doni,null,0
arsenalliverpool,Away,Martin Skrtel,null,0
arsenalliverpool,Away,Jay Spearing,null,0
arsenalliverpool,Away,Jon Flanagan,null,0
astonvillablackburn,Home,Shay Given,6,65
astonvillablackburn,Home,Luke Young,6,71
astonvillablackburn,Home,Stilian Petrov,7,83
astonvillablackburn,Home,Stephen Warnock,6,75
astonvillablackburn,Home,James Collins,6,65
astonvillablackburn,Home,Charles N'Zogbia,7,88
astonvillablackburn,Home,Richard Dunne,6,69
astonvillablackburn,Home,Fabian Delph,7,80
astonvillablackburn,Home,Gabriel Agbonlahor,8,72
astonvillablackburn,Home,Darren Bent,7,60
astonvillablackburn,Home,Emile Heskey,7,71
astonvillablackburn,Home,Ciaran Clark,6,77
astonvillablackburn,Home,Marc Albrighton,6,87
astonvillablackburn,Home,Barry Bannan,6,100
astonvillablackburn,Home,Jean Makoun,null,0
astonvillablackburn,Home,Stephen Ireland,null,0
astonvillablackburn,Home,Brad Guzan,null,0
astonvillablackburn,Home,Nathan Delfouneso,null,0
astonvillablackburn,Away,Paul Robinson,5,45
astonvillablackburn,Away,Míchel Salgado,6,90
astonvillablackburn,Away,Morten Gamst Pedersen,7,67
astonvillablackburn,Away,Martin Olsson,5,80
astonvillablackburn,Away,Grant Hanley,6,66
astonvillablackburn,Away,Steven N'Zonzi,6,83
astonvillablackburn,Away,Ryan Nelsen,6,64
astonvillablackburn,Away,David Dunn,6,75
astonvillablackburn,Away,Jason Roberts,6,70
astonvillablackburn,Away,Junior Hoilett,7,76
astonvillablackburn,Away,David Goodwillie,6,85
astonvillablackburn,Away,Mauro Formica,6,83
astonvillablackburn,Away,Radosav Petrovic,6,94
astonvillablackburn,Away,Rubén Rochina,null,0
astonvillablackburn,Away,Bruno Ribeiro,null,0
astonvillablackburn,Away,Jason Lowe,null,0
astonvillablackburn,Away,Mark Bunn,null,0
astonvillablackburn,Away,Nick Blackman,null,0
swanseawigan,Home,Michel Vorm,7,57
swanseawigan,Home,Angel Rangel,7,86
swanseawigan,Home,Kemy Agustien,6,85
swanseawigan,Home,Neil Taylor,6,88
swanseawigan,Home,Steven Caulker,6,90
swanseawigan,Home,Nathan Dyer,7,86
swanseawigan,Home,Ashley Williams,6,79
swanseawigan,Home,Leon Britton,6,98
swanseawigan,Home,Scott Sinclair,6,92
swanseawigan,Home,Danny Graham,6,90
swanseawigan,Home,Wayne Routledge,6,72
swanseawigan,Home,Leroy Lita,6,100
swanseawigan,Home,Stephen Dobbie,6,83
swanseawigan,Home,Joe Allen,6,100
swanseawigan,Home,José Moreira,null,0
swanseawigan,Home,Luke Moore,null,0
swanseawigan,Home,Mark Gower,null,0
swanseawigan,Home,Alan Tate,null,0
swanseawigan,Away,Ali Al Habsi,7,65
swanseawigan,Away,Emmerson Boyce,7,87
swanseawigan,Away,Maynor Figueroa,7,68
swanseawigan,Away,Mohamed Diamé,6,85
swanseawigan,Away,Antolin Alcaraz,7,50
swanseawigan,Away,Jordi Gómez,7,81
swanseawigan,Away,Gary Caldwell,6,80
swanseawigan,Away,James McCarthy,6,79
swanseawigan,Away,Victor Moses,7,81
swanseawigan,Away,Franco Di Santo,6,53
swanseawigan,Away,Ben Watson,6,81
swanseawigan,Away,Hugo Rodallega,6,100
swanseawigan,Away,Ronnie Stam,6,94
swanseawigan,Away,James McArthur,6,64
swanseawigan,Away,Hendry Thomas,null,0
swanseawigan,Away,Conor Sammon,null,0
swanseawigan,Away,David Jones,null,0
swanseawigan,Away,Mike Pollitt,null,0
evertonqueensparkrangers,Home,Tim Howard,5,54
evertonqueensparkrangers,Home,Philip Neville,5,65
evertonqueensparkrangers,Home,Jack Rodwell,6,72
evertonqueensparkrangers,Home,Leighton Baines,6,86
evertonqueensparkrangers,Home,Phil Jagielka,6,74
evertonqueensparkrangers,Home,John Heitinga,7,70
evertonqueensparkrangers,Home,Sylvain Distin,6,79
evertonqueensparkrangers,Home,Leon Osman,6,83
evertonqueensparkrangers,Home,Jermaine Beckford,6,71
evertonqueensparkrangers,Home,Tim Cahill,7,73
evertonqueensparkrangers,Home,Ross Barkley,6,81
evertonqueensparkrangers,Home,Marouane Fellaini,6,68
evertonqueensparkrangers,Home,Louis Saha,5,75
evertonqueensparkrangers,Home,Mikel Arteta,6,75
evertonqueensparkrangers,Home,Apostolos Vellios,null,0
evertonqueensparkrangers,Home,Victor Anichebe,null,0
evertonqueensparkrangers,Home,Ján Mucha,null,0
evertonqueensparkrangers,Home,Tony Hibbert,null,0
evertonqueensparkrangers,Away,Paddy Kenny,7,32
evertonqueensparkrangers,Away,Bradley Orr,7,74
evertonqueensparkrangers,Away,Shaun Derry,7,86
evertonqueensparkrangers,Away,Matthew Connolly,7,71
evertonqueensparkrangers,Away,Fitz Hall,6,65
evertonqueensparkrangers,Away,Tommy Smith,7,69
evertonqueensparkrangers,Away,Danny Gabbidon,7,55
evertonqueensparkrangers,Away,Alejandro Faurlin,7,81
evertonqueensparkrangers,Away,Adel Taarabt,6,93
evertonqueensparkrangers,Away,Patrick Agyemang,6,60
evertonqueensparkrangers,Away,Ákos Buzsáky,6,85
evertonqueensparkrangers,Away,Jay Bothroyd,5,63
evertonqueensparkrangers,Away,Hogan Ephraim,6,87
evertonqueensparkrangers,Away,Bruno Perone,null,0
evertonqueensparkrangers,Away,Brian Murphy,null,0
evertonqueensparkrangers,Away,Kaspars Gorkss,null,0
evertonqueensparkrangers,Away,Petter Vaagen Moen,null,0
evertonqueensparkrangers,Away,Bruno Andrade,null,0
chelseawestbromwichalbion,Home,Henrique Hilario,7,86
chelseawestbromwichalbion,Home,José Bosingwa,8,82
chelseawestbromwichalbion,Home,Ramires,7,86
chelseawestbromwichalbion,Home,Ashley Cole,7,95
chelseawestbromwichalbion,Home,Alex,6,92
chelseawestbromwichalbion,Home,John Obi Mikel,8,92
chelseawestbromwichalbion,Home,Frank Lampard,7,86
chelseawestbromwichalbion,Home,John Terry,6,95
chelseawestbromwichalbion,Home,Fernando Torres,6,87
chelseawestbromwichalbion,Home,Nicolas Anelka,8,70
chelseawestbromwichalbion,Home,Salomon Kalou,6,86
chelseawestbromwichalbion,Home,Florent Malouda,8,85
chelseawestbromwichalbion,Home,Branislav Ivanovic,6,100
chelseawestbromwichalbion,Home,Didier Drogba,6,66
chelseawestbromwichalbion,Home,Yossi Benayoun,null,0
chelseawestbromwichalbion,Home,Paulo Ferreira,null,0
chelseawestbromwichalbion,Home,Ross Turnbull,null,0
chelseawestbromwichalbion,Home,Josh McEachran,null,0
chelseawestbromwichalbion,Away,Ben Foster,7,60
chelseawestbromwichalbion,Away,Steven Reid,7,65
chelseawestbromwichalbion,Away,Nicky Shorey,5,80
chelseawestbromwichalbion,Away,Chris Brunt,6,71
chelseawestbromwichalbion,Away,Gabriel Tamas,6,65
chelseawestbromwichalbion,Away,Paul Scharner,7,66
chelseawestbromwichalbion,Away,Youssouf Mulumbu,7,92
chelseawestbromwichalbion,Away,Jonas Olsson,6,70
